singer,title,film_album,film_or_nonfilm,year,Language,download_path,file_size_mb,duration_seconds,quality_score,download_timestamp,url_used,processing_status
Nachiketa Chakraborty,Din Seshe,,Non-film,2010,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Nachiketa Chakraborty/unknown_Nachiketa Chakraborty_Din Seshe_2010.flac,69.8998613357544,0,0,2025-09-03 13:38:28,https://www.youtube.com/watch?v=n4tKF5PGJFk,DOWNLOADED
Nachiketa Chakraborty,Drishti,,Non-film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Nachiketa Chakraborty/unknown_Nachiketa Chakraborty_Drishti_2016.flac,29.91273498535156,0,0,2025-09-03 13:38:34,https://www.youtube.com/watch?v=-QDSA8iBcYY,DOWNLOADED
Nachiketa Chakraborty,Eka Eka Potho Chola,,Non-film,2020,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Nachiketa Chakraborty/unknown_Nachiketa Chakraborty_Eka Eka Potho Chola_2020.flac,81.95405197143555,0,0,2025-09-03 13:38:39,https://www.youtube.com/watch?v=-GZJHbESkJA,DOWNLOADED
Anjan Dutt,Shunte Ki Chao,,Non-film,1994,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Shunte Ki Chao_1994.flac,63.95417594909668,0,0,2025-09-03 13:38:49,https://www.youtube.com/watch?v=o4gKVaT3QQE,DOWNLOADED
Anjan Dutt,Bela Bose,,Non-film,1994,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Bela Bose_1994.flac,41.21059894561768,0,0,2025-09-03 13:38:53,https://www.youtube.com/watch?v=UkdQzZBGgCI,DOWNLOADED
Anjan Dutt,Mary Ann,,Non-film,1994,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Mary Ann_1994.flac,47.67513275146485,0,0,2025-09-03 13:38:54,https://www.youtube.com/watch?v=SC2r6VW9vHo,DOWNLOADED
Anjan Dutt,Purono Guitar,,Non-film,1995,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Purono Guitar_1995.flac,26.11650848388672,0,0,2025-09-03 13:39:01,https://www.youtube.com/watch?v=joUZOhLQ9h0,DOWNLOADED
Anjan Dutt,Tumi Na Thakle,,Non-film,1995,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Tumi Na Thakle_1995.flac,57.729512214660645,0,0,2025-09-03 13:39:03,https://www.youtube.com/watch?v=1Xmy48F03ks,DOWNLOADED
Anjan Dutt,Ekdin Brishtite,,Non-film,1997,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Ekdin Brishtite_1997.flac,50.76431751251221,0,0,2025-09-03 13:39:09,https://www.youtube.com/watch?v=61F246c6BYc,DOWNLOADED
Anjan Dutt,Half Chocolate,,Non-film,1996,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Half Chocolate_1996.flac,41.63462162017822,0,0,2025-09-03 13:39:10,https://www.youtube.com/watch?v=V4G7RDwtJxU,DOWNLOADED
Anjan Dutt,Darjeeling,,Non-film,1998,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Darjeeling_1998.flac,59.40095043182373,0,0,2025-09-03 13:39:16,https://www.youtube.com/watch?v=QNBbSI_Vz3g,DOWNLOADED
Anjan Dutt,Bhalobese,The Bong Connection,Film,2006,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Bhalobese_2006.flac,59.8732795715332,0,0,2025-09-03 13:39:40,https://www.youtube.com/watch?v=uwrOa9eveT0,DOWNLOADED
Anjan Dutt,Bandhu,,Non-film,1999,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Bandhu_1999.flac,49.25973606109619,0,0,2025-09-03 13:39:41,https://www.youtube.com/watch?v=57sI0ZMG24w,DOWNLOADED
Anjan Dutt,Tumi Ashbe Bole,,Non-film,2001,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Tumi Ashbe Bole_2001.flac,48.02552604675293,0,0,2025-09-03 13:39:41,https://www.youtube.com/watch?v=Z6-PBncJUxI,DOWNLOADED
Anjan Dutt,Keno,Kichu Na Kichu,Film,1998,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Keno_1998.flac,131.16957473754883,0,0,2025-09-03 13:39:44,https://www.youtube.com/watch?v=q5JtgM8Id8o,DOWNLOADED
Anjan Dutt,Ranjana,Ranjana Ami Ar Ashbona,Film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Ranjana_2011.flac,57.25553226470947,0,0,2025-09-03 13:39:55,https://www.youtube.com/watch?v=d8BQIawsM_s,DOWNLOADED
Anjan Dutt,Govire Jao,Baishe Srabon,Film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Govire Jao_2011.flac,30.12309837341309,0,0,2025-09-03 13:39:55,https://www.youtube.com/watch?v=yQyQ1sjyNBQ,DOWNLOADED
Anjan Dutt,Amake Amar Moto Thakte Dao,Autograph,Film,2010,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Amake Amar Moto Thakte Dao_2010.flac,67.2990550994873,0,0,2025-09-03 13:39:56,https://www.youtube.com/watch?v=tEfUZbL1Olw,DOWNLOADED
Anjan Dutt,Aste Ladies,Ami Aar Amar Girlfriends,Film,2013,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Aste Ladies_2013.flac,61.062984466552734,0,0,2025-09-03 13:39:58,https://www.youtube.com/watch?v=vBvloyWlgB0,DOWNLOADED
Anjan Dutt,Chal,Finally Bhalobasha,Film,2019,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Chal_2019.flac,8.985820770263672,0,0,2025-09-03 13:40:07,https://www.youtube.com/watch?v=ecKmzoJGgg4,DOWNLOADED
Anjan Dutt,Khola Chithi,Saheb Bibi Golaam,Film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Khola Chithi_2016.flac,16.79142951965332,0,0,2025-09-03 13:40:09,https://www.youtube.com/watch?v=vpW1iPjSbcQ,DOWNLOADED
Anjan Dutt,Ami Brishti Dekhechhi,,Non-film,2000,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Ami Brishti Dekhechhi_2000.flac,62.291197776794434,0,0,2025-09-03 13:40:11,https://www.youtube.com/watch?v=UySnk8XMm_w,DOWNLOADED
Anjan Dutt,Jachhe Chole Jaak,Abar Byomkesh,Film,2012,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Jachhe Chole Jaak_2012.flac,27.443099975585938,0,0,2025-09-03 13:40:23,https://www.youtube.com/watch?v=CWMc9oQwPQo,DOWNLOADED
Anjan Dutt,Mon Bhalo Nei,Shaheb Bibi Golaam,Film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Mon Bhalo Nei_2016.flac,17.660560607910156,0,0,2025-09-03 13:40:25,https://www.youtube.com/watch?v=1_nL_7rr5l0,DOWNLOADED
Anjan Dutt,Harano Dingulo,,Non-film,2002,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Harano Dingulo_2002.flac,532.4411458969116,0,0,2025-09-03 13:40:33,https://www.youtube.com/watch?v=tv5YdYwPVws,DOWNLOADED
Anjan Dutt,Khachar Bhitor Achin Pakhi,Ahare Mon,Film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Anjan Dutt/unknown_Anjan Dutt_Khachar Bhitor Achin Pakhi_2018.flac,75.82970714569092,0,0,2025-09-03 13:40:37,https://www.youtube.com/watch?v=jc3oW7_iaLw,DOWNLOADED
Rupankar Bagchi,O Chand,,Non-film,2003,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_O Chand_2003.flac,56.0827054977417,0,0,2025-09-03 13:40:47,https://www.youtube.com/watch?v=3qg5t1q6fMc,DOWNLOADED
Rupankar Bagchi,Ekdin,,Non-film,2006,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Ekdin_2006.flac,43.27486610412598,0,0,2025-09-03 13:40:51,https://www.youtube.com/watch?v=8JOo8NYJ6gQ,DOWNLOADED
Rupankar Bagchi,Aaj Shraboner,,Non-film,1998,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Aaj Shraboner_1998.flac,685.5829153060913,0,0,2025-09-03 13:41:09,https://www.youtube.com/watch?v=vHJ0FkN_kkU,DOWNLOADED
Rupankar Bagchi,Ei To Prithibi,Moner Manush,Film,2010,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Ei To Prithibi_2010.flac,34.03206157684326,0,0,2025-09-03 13:41:33,https://www.youtube.com/watch?v=dlDHqK9EoPc,DOWNLOADED
Rupankar Bagchi,Govire Jao,Baishe Srabon,Film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Govire Jao_2011.flac,32.380558013916016,0,0,2025-09-03 13:41:33,https://www.youtube.com/watch?v=KpXn-c1-zao,DOWNLOADED
Rupankar Bagchi,Hridoyer Taan,Hemlock Society,Film,2012,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Hridoyer Taan_2012.flac,62.09557914733887,0,0,2025-09-03 13:41:36,https://www.youtube.com/watch?v=WSdqrd5vh4U,DOWNLOADED
Rupankar Bagchi,E Tumi Kemon Tumi,Jaatishwar,Film,2014,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_E Tumi Kemon Tumi_2014.flac,37.39174175262451,0,0,2025-09-03 13:41:47,https://www.youtube.com/watch?v=B_ucVJpcHVc,DOWNLOADED
Rupankar Bagchi,Tumi Jake Bhalobaso (Male),Praktan,Film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Tumi Jake Bhalobaso (Male)_2016.flac,40.90611171722412,0,0,2025-09-03 13:41:49,https://www.youtube.com/watch?v=hAk4AnE6fmM,DOWNLOADED
Rupankar Bagchi,Jokhon,,Non-film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Jokhon_2018.flac,50.89182758331299,0,0,2025-09-03 13:42:02,https://www.youtube.com/watch?v=EM8W41YZfeo,DOWNLOADED
Rupankar Bagchi,O Jibon,Uma,Film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_O Jibon_2018.flac,47.08155250549317,0,0,2025-09-03 13:42:03,https://www.youtube.com/watch?v=BR7WbpezZUo,DOWNLOADED
Rupankar Bagchi,Ichhe Holo,,Non-film,2017,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Ichhe Holo_2017.flac,44.12706756591797,0,0,2025-09-03 13:42:04,https://www.youtube.com/watch?v=_s0mrOssYVQ,DOWNLOADED
Rupankar Bagchi,Amaro Porano Jaha Chay,,Non-film,2021,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Amaro Porano Jaha Chay_2021.flac,48.28944873809815,0,0,2025-09-03 13:42:17,https://www.youtube.com/watch?v=jvg2g3961aI,DOWNLOADED
Rupankar Bagchi,Monete,,Non-film,2022,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Monete_2022.flac,50.74022006988525,0,0,2025-09-03 13:42:18,https://www.youtube.com/watch?v=QNAePS45ed4,DOWNLOADED
Rupankar Bagchi,Shudhu Tumi,Aay Khuku Aay,Film,2022,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Shudhu Tumi_2022.flac,45.80255508422852,0,0,2025-09-03 13:42:31,https://www.youtube.com/watch?v=tDuedgS7LqA,DOWNLOADED
Rupankar Bagchi,O Mon,Haami,Film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_O Mon_2018.flac,764.3380136489868,0,0,2025-09-03 13:43:04,https://www.youtube.com/watch?v=PeQZNLMN9j8,DOWNLOADED
Habib Wahid,Krishno (Solo Version),,Non-film,2005,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Krishno (Solo Version)_2005.flac,1.2425661087036133,0,0,2025-09-03 13:43:25,https://www.youtube.com/watch?v=Sfy9dEEvlC0,DOWNLOADED
Rupankar Bagchi,Notun Kore,,Non-film,2024,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Rupankar Bagchi/unknown_Rupankar Bagchi_Notun Kore_2024.flac,39.25670051574707,0,0,2025-09-03 13:43:27,https://www.youtube.com/watch?v=JdW2VsZj1lo,DOWNLOADED
Habib Wahid,Din Gelo,,Non-film,2006,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Din Gelo_2006.flac,15.796344757080078,0,0,2025-09-03 13:43:28,https://www.youtube.com/watch?v=nKPZ6Mae87k,DOWNLOADED
Habib Wahid,Ek Jibone,Priyotomeshu,Film,2009,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Ek Jibone_2009.flac,61.70645999908447,0,0,2025-09-03 13:43:40,https://www.youtube.com/watch?v=lwQALOMBwac,DOWNLOADED
Habib Wahid,Bhalobashbo Re,,Non-film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Bhalobashbo Re_2011.flac,56.55188274383545,0,0,2025-09-03 13:43:41,https://www.youtube.com/watch?v=mGN0V70bV9g,DOWNLOADED
Habib Wahid,Bhalobashi Tomay,Ei To Prem,Film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Bhalobashi Tomay_2011.flac,62.3129997253418,0,0,2025-09-03 13:43:42,https://www.youtube.com/watch?v=ANrzjJrOdBo,DOWNLOADED
Habib Wahid,Hariye Fela Bhalobasha,,Non-film,2014,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Hariye Fela Bhalobasha_2014.flac,56.85580253601074,0,0,2025-09-03 13:43:54,https://www.youtube.com/watch?v=1EU3ZrnjJ40,DOWNLOADED
Habib Wahid,Ami Tomar Hote Chai,Ami Tomar Hote Chai,Film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Ami Tomar Hote Chai_2016.flac,27.181760787963867,0,0,2025-09-03 13:43:57,https://www.youtube.com/watch?v=e2ilv86j12A,DOWNLOADED
Habib Wahid,Ghum,,Non-film,2017,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Ghum_2017.flac,46.97744464874268,0,0,2025-09-03 13:44:09,https://www.youtube.com/watch?v=OqP-Y2ehh4A,DOWNLOADED
Habib Wahid,Jhor,Sultana Bibiana,Film,2017,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Jhor_2017.flac,37.57084655761719,0,0,2025-09-03 13:44:09,https://www.youtube.com/watch?v=zAN_1yrjNgo,DOWNLOADED
Habib Wahid,Tumi Amar,Chittagainga Powa Noakhailla Maiya,Film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Tumi Amar_2018.flac,21.63615894317627,0,0,2025-09-03 13:44:10,https://www.youtube.com/watch?v=Ndm2bYJMbOU,DOWNLOADED
Habib Wahid,Alingon,,Non-film,2019,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Alingon_2019.flac,53.709649085998535,0,0,2025-09-03 13:44:25,https://www.youtube.com/watch?v=mho3V-BQ4yE,DOWNLOADED
Habib Wahid,Megher Nouka,,Non-film,2019,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Megher Nouka_2019.flac,57.705044746398926,0,0,2025-09-03 13:44:25,https://www.youtube.com/watch?v=zGVypVCjjD4,DOWNLOADED
Habib Wahid,Nodi,,Non-film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Nodi_2018.flac,54.16902828216553,0,0,2025-09-03 13:44:26,https://www.youtube.com/watch?v=Svz2XEJ8ZI8,DOWNLOADED
Habib Wahid,Shono,,Non-film,2018,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Shono_2018.flac,420.6038599014282,0,0,2025-09-03 13:44:43,https://www.youtube.com/watch?v=KRwsy48c72I,DOWNLOADED
Habib Wahid,Tomari Ashay,,Non-film,2020,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Tomari Ashay_2020.flac,62.199618339538574,0,0,2025-09-03 13:45:07,https://www.youtube.com/watch?v=rfaZtVZqnCc,DOWNLOADED
Habib Wahid,Kaboo,,Non-film,2021,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Kaboo_2021.flac,57.75723648071289,0,0,2025-09-03 13:45:08,https://www.youtube.com/watch?v=AL0G7_Ysatk,DOWNLOADED
Habib Wahid,Abujh Mon,Antaratta,Film,2023,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Abujh Mon_2023.flac,43.94562244415283,0,0,2025-09-03 13:45:20,https://www.youtube.com/watch?v=_BUxM1yiZ60,DOWNLOADED
Habib Wahid,Dube Jai,,Non-film,2023,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Habib Wahid/unknown_Habib Wahid_Dube Jai_2023.flac,62.51199626922608,0,0,2025-09-03 13:45:22,https://www.youtube.com/watch?v=8A9Kle9evKY,DOWNLOADED
James,Jhorna Theke Nodi,,Non-film,1990,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Jhorna Theke Nodi_1990.flac,55.14884948730469,0,0,2025-09-03 13:45:23,https://www.youtube.com/watch?v=Y7GNBzVDtaU,DOWNLOADED
James,Dukhini Dukkho Korona,,Non-film,1997,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Dukhini Dukkho Korona_1997.flac,43.40952968597412,0,0,2025-09-03 13:45:36,https://www.youtube.com/watch?v=-DVegi_zfio,DOWNLOADED
James,Maa,,Non-film,1996,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Maa_1996.flac,116.15383911132812,0,0,2025-09-03 13:45:38,https://www.youtube.com/watch?v=aX6kTrd-bmc,DOWNLOADED
James,Jodi,,Non-film,1997,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Jodi_1997.flac,41.43164825439453,0,0,2025-09-03 13:45:48,https://www.youtube.com/watch?v=iTLMx9Rpb2Q,DOWNLOADED
James,Bhebe Dekho,,Non-film,1999,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Bhebe Dekho_1999.flac,38.99992465972901,0,0,2025-09-03 13:45:54,https://www.youtube.com/watch?v=BYwhgertWUQ,DOWNLOADED
James,Deraj e Jome Thaka,,Non-film,1999,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Deraj e Jome Thaka_1999.flac,65.54660892486572,0,0,2025-09-03 13:46:03,https://www.youtube.com/watch?v=stiMxoI1EK0,DOWNLOADED
James,Jonota Express,,Non-film,2001,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Jonota Express_2001.flac,42.838223457336426,0,0,2025-09-03 13:46:03,https://www.youtube.com/watch?v=w-nCuAToXYY,DOWNLOADED
James,Baba,,Non-film,1997,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Baba_1997.flac,612.2451190948486,0,0,2025-09-03 13:46:09,https://www.youtube.com/watch?v=U1tPmeo5xbs,DOWNLOADED
James,Ashbar Kale Ashlam Eka,Moner Majhe Tumi,Film,2002,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Ashbar Kale Ashlam Eka_2002.flac,47.54760074615479,0,0,2025-09-03 13:46:17,https://www.youtube.com/watch?v=kNFtjWaxBxQ,DOWNLOADED
James,Biday,Gangster,Film,2006,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Biday_2006.flac,69.8623399734497,0,0,2025-09-03 13:46:18,https://www.youtube.com/watch?v=MLTr1K7aSqk,DOWNLOADED
James,Mirabai,,Non-film,2001,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Mirabai_2001.flac,492.656602859497,0,0,2025-09-03 13:47:12,https://www.youtube.com/watch?v=JtcLzvP0vs4,DOWNLOADED
James,Ami Tomaderi Lok,,Non-film,2007,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Ami Tomaderi Lok_2007.flac,41.4230899810791,0,0,2025-09-03 13:47:36,https://www.youtube.com/watch?v=Q3YJRM_KvcI,DOWNLOADED
James,Beder Meye Josna,Guerilla,Film,2011,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Beder Meye Josna_2011.flac,25.38535499572754,0,0,2025-09-03 13:47:36,https://www.youtube.com/watch?v=fx3Kzfn1dts,DOWNLOADED
James,Pagla Hawa,Warning,Film,2015,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Pagla Hawa_2015.flac,46.49378490447998,0,0,2025-09-03 13:47:37,https://www.youtube.com/watch?v=ToTVIiNY__U,DOWNLOADED
James,Lutpat,,Non-film,2007,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Lutpat_2007.flac,43.23416805267334,0,0,2025-09-03 13:47:38,https://www.youtube.com/watch?v=TJaHTWAh4NY,DOWNLOADED
James,Aschey Amar Bondhu,Tarkaata,Film,2016,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Aschey Amar Bondhu_2016.flac,38.5576114654541,0,0,2025-09-03 13:47:50,https://www.youtube.com/watch?v=OK1hE3ZBaug,DOWNLOADED
James,Eto Kosto,Warning,Film,2015,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Eto Kosto_2015.flac,62.78069686889648,0,0,2025-09-03 13:47:51,https://www.youtube.com/watch?v=axML2wPp0js,DOWNLOADED
James,Tor Premete Ondho Holam,Satta,Film,2017,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Tor Premete Ondho Holam_2017.flac,49.564106941223145,0,0,2025-09-03 13:47:51,https://www.youtube.com/watch?v=GCswrP1_OXg,DOWNLOADED
James,Urey Jawar Iccha,Beauty Circus,Film,2022,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Urey Jawar Iccha_2022.flac,54.553486824035645,0,0,2025-09-03 13:47:52,https://www.youtube.com/watch?v=PoQFP-sb-uQ,DOWNLOADED
James,Ami Je Kar,Jawan,Film,2023,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Ami Je Kar_2023.flac,46.028252601623535,0,0,2025-09-03 13:48:03,https://www.youtube.com/watch?v=T5CXBoHyX8A,DOWNLOADED
James,I Love You,,Non-film,2023,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_I Love You_2023.flac,33.58688545227051,0,0,2025-09-03 13:48:04,https://www.youtube.com/watch?v=dXI43zGeyu4,DOWNLOADED
James,Tufan,Tufan,Film,2024,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Tufan_2024.flac,44.36275863647461,0,0,2025-09-03 13:48:05,https://www.youtube.com/watch?v=1XpspMvYc9g,DOWNLOADED
James,Amar Mon,Patalghor,Film,2024,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/James/unknown_James_Amar Mon_2024.flac,37.42568397521973,0,0,2025-09-03 13:48:07,https://www.youtube.com/watch?v=zH5BYGIA0jU,DOWNLOADED
Shreya Ghoshal,Bare Bare Ei Eka Mon,Shudhu Tumi,Film,2004,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Shreya Ghoshal/unknown_Shreya Ghoshal_Bare Bare Ei Eka Mon_2004.flac,58.29806709289551,0,0,2025-09-03 13:48:20,https://www.youtube.com/watch?v=U0dY313c81c,DOWNLOADED
Shreya Ghoshal,Kothao Tomar Hariye Jawar,Autograph,Film,2010,Bengali,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Bengali/Shreya Ghoshal/unknown_Shreya Ghoshal_Kothao Tomar Hariye Jawar_2010.flac,52.197049140930176,0,0,2025-09-03 13:48:23,https://www.youtube.com/watch?v=e52Ysc_bl_s,DOWNLOADED
